,Time,SAP Flux,SAP Error
85,1354.2309552605009,1.0007756,0.0005429548
86,1354.232344190519,1.0013999,0.0005430001
87,1354.2337331205374,1.0014677,0.00054294517
88,1354.235122050555,1.0010601,0.0005428881
89,1354.2365109805721,1.0015104,0.0005431164
90,1354.2378999105906,1.0002124,0.0005428326
91,1354.239288840609,1.0001988,0.00054305606
92,1354.2406777708604,1.0001915,0.0005428054
93,1354.2420667008785,1.0001403,0.000542956
94,1354.2434556308956,0.9994001,0.00054264086
95,1354.244844560914,0.9988874,0.0005427535
96,1354.2462334909326,0.9996943,0.00054269546
97,1354.2476224209502,0.99939287,0.00054275815
98,1354.2490113509682,1.0008312,0.00054297573
99,1354.2504002809858,1.0000249,0.0005427506
100,1354.2517892110043,0.9996725,0.00054266996
101,1354.2531781410228,0.9997988,0.0005429116
102,1354.25456707104,0.99942946,0.0005427682
103,1354.255956001058,1.0008113,0.0005431735
104,1354.2573449310764,1.0007219,0.00054296566
105,1354.258733860862,1.0010026,0.000542892
106,1354.2601227908801,1.0012364,0.0005432365
107,1354.2615117208973,1.0003362,0.00054284534
108,1354.2629006509158,1.0006742,0.00054294924
109,1354.2642895809342,0.9999176,0.0005428421
110,1354.2656785109527,1.000283,0.0005430234
111,1354.2670674407375,1.0002548,0.0005432432
112,1354.2684563707546,1.0002668,0.000542927
113,1354.269845300773,0.9997131,0.00054282375
114,1354.2712342307916,1.0002062,0.0005428284
115,1354.272623160576,1.0000103,0.00054270984
116,1354.274012090594,0.99966365,0.0005427019
117,1354.2754010206124,0.99985695,0.0005428544
118,1354.276789950631,0.9994109,0.0005425988
119,1354.2781788804166,1.0005251,0.00054287846
120,1354.2795678104337,0.9995883,0.0005428892
121,1354.2809567404513,1.0001336,0.0005429008
122,1354.282345670237,1.0003577,0.000542845
123,1354.2837346002555,1.000536,0.00054329383
124,1354.2851235300407,1.0010623,0.00054290344
125,1354.2865124600578,1.0000849,0.0005428739
126,1354.2879013900763,1.0006872,0.000543095
127,1354.289290319862,0.99934644,0.0005425569
128,1354.29067924988,1.000138,0.0005426815
129,1354.2920681796647,0.9998342,0.00054298335
130,1354.2934571096828,1.0000176,0.0005427186
131,1354.2948460394684,1.0005304,0.0005429526
132,1354.296234969487,1.0006648,0.0005430074
133,1354.2976238992712,1.000055,0.0005427227
134,1354.2990128292888,0.99970096,0.00054289395
135,1354.3004017590745,1.0010115,0.00054303015
136,1354.3017906888601,1.0005884,0.0005431083
137,1354.3031796188786,0.9997515,0.0005431506
138,1354.304568548663,1.0002216,0.0005430899
139,1354.305957478681,0.99937004,0.0005426487
140,1354.3073464084666,0.99937314,0.00054289895
141,1354.3087353382514,1.0000552,0.0005428208
142,1354.3101242682699,0.9998173,0.00054286094
143,1354.311513198055,1.000351,0.0005428178
144,1354.3129021278398,1.0001605,0.0005428837
145,1354.3142910576255,1.0006899,0.0005428517
146,1354.3156799876435,0.99997205,0.0005429377
147,1354.3170689174283,1.0002671,0.000542719
148,1354.3184578472135,1.0007516,0.00054296793
149,1354.3198467769992,0.9998585,0.0005429991
150,1354.3212357070176,0.9996468,0.00054261845
151,1354.3226246368029,0.9999501,0.0005431817
152,1354.3240135665876,0.9999314,0.00054278993
153,1354.3254024963728,0.9994179,0.00054286374
154,1354.3267914261576,1.0001839,0.00054302637
155,1354.3281803559432,1.0003122,0.0005428251
156,1354.3295692857284,1.0003284,0.00054286496
157,1354.330958215746,1.0001673,0.0005428824
158,1354.3323471455317,0.9995712,0.00054269907
159,1354.333736075317,0.99940425,0.00054267736
160,1354.3351250051026,0.9994493,0.00054287474
161,1354.3365139348873,1.0004514,0.0005432463
162,1354.3379028646725,0.9996368,0.00054282794
163,1354.3392917944582,0.9996566,0.0005428509
164,1354.340680724243,0.99961805,0.00054259726
165,1354.3420696540281,0.99941766,0.0005425557
166,1354.343458583813,0.9994342,0.00054256525
167,1354.344847513598,1.0001299,0.0005430442
168,1354.346236443151,0.99985594,0.0005428064
169,1354.3476253729366,0.99951583,0.0005427575
170,1354.3490143027213,1.0009221,0.00054313114
171,1354.3504032325066,1.0002905,0.0005429845
172,1354.3517921622918,1.000756,0.0005428969
173,1354.3531810920774,0.9989936,0.0005426739
174,1354.3545700218622,0.999857,0.0005428739
175,1354.3559589514146,0.9998318,0.0005428542
176,1354.3573478812002,0.99942076,0.00054273615
177,1354.358736810985,0.99946076,0.0005429692
178,1354.3601257407706,0.9994346,0.000542714
179,1354.361514670323,1.0001787,0.0005428072
180,1354.3629036001073,0.9993091,0.0005427172
181,1354.364292529893,0.9996591,0.0005426629
182,1354.3656814596786,1.000063,0.0005427685
183,1354.3670703892315,0.9995577,0.0005427268
184,1354.3684593190162,1.0002804,0.00054278545
185,1354.3698482488005,1.000452,0.00054285896
186,1354.3712371783533,0.99932563,0.00054271205
187,1354.372626108139,0.9998139,0.0005430947
188,1354.3740150376914,0.99999744,0.0005427411
189,1354.3754039674761,0.99889445,0.0005428171
190,1354.3767928972613,1.0002295,0.0005430362
191,1354.3781818268142,0.9992918,0.00054235494
192,1354.3795707565998,0.9986385,0.0005426488
193,1354.3809596861513,0.99923974,0.00054263696
194,1354.3823486159363,0.9999959,0.00054296816
195,1354.3837375454893,0.9993966,0.0005427333
196,1354.385126475275,1.0001483,0.0005429205
197,1354.386515404827,0.99974674,0.000542849
198,1354.3879043346112,1.0002078,0.0005429925
199,1354.389293264164,0.9997351,0.0005426978
200,1354.3906821937169,1.0002296,0.00054299075
201,1354.392071123502,1.0009414,0.0005430274
202,1354.393460053054,0.99987453,0.0005429691
203,1354.3948489828392,1.0000473,0.00054295216
204,1354.396237912392,1.0001721,0.00054284144
205,1354.3976268419449,0.99909776,0.00054274476
206,1354.3990157717292,0.99906856,0.000542495
207,1354.400404701281,0.9995439,0.0005426541
208,1354.401793630834,0.9999101,0.0005428306
209,1354.4031825603868,0.99995065,0.0005428288
210,1354.4045714901724,0.99993765,0.0005428467
211,1354.405960419724,0.9989612,0.00054277957
212,1354.4073493492763,0.99793655,0.0005426597
213,1354.408738278829,0.9995574,0.000543019
214,1354.4101272086139,0.9999075,0.0005429427
215,1354.411516138167,0.99921936,0.000542449
216,1354.412905067719,0.99950683,0.0005428543
217,1354.4142939972714,0.9982255,0.0005427714
218,1354.4156829268243,0.9978782,0.00054241094
219,1354.4170718563762,0.9953759,0.000541792
220,1354.4184607859286,0.9949602,0.0005418111
221,1354.4198497157133,0.99294233,0.0005414147
222,1354.4212386452662,0.9908512,0.0005410144
223,1354.422627574819,0.99095327,0.0005410958
224,1354.4240165043714,0.9903277,0.0005410087
225,1354.4254054339233,0.9901366,0.0005406912
226,1354.4267943634757,0.9910238,0.0005406892
227,1354.4281832930276,0.989714,0.00054067024
228,1354.4295722225804,0.9887268,0.00054018875
229,1354.4309611521328,0.9899148,0.0005405786
230,1354.4323500816847,0.9901772,0.0005407108
231,1354.4337390112375,0.990168,0.00054054306
232,1354.43512794079,0.9904387,0.0005406785
233,1354.43651687011,0.9897841,0.00054069475
234,1354.4379057996618,0.9898684,0.00054047484
235,1354.4392947292142,0.9906331,0.0005409597
236,1354.440683658767,0.99004346,0.00054045144
237,1354.4420725883192,0.9889155,0.00054016325
238,1354.4434615178714,0.98918456,0.00054064934
239,1354.4448504474237,0.98910177,0.0005403056
240,1354.4462393767428,0.98974866,0.0005406965
241,1354.4476283062957,0.9896617,0.00054053275
242,1354.4490172358485,0.9887949,0.0005403727
243,1354.4504061654009,0.9892254,0.00054032094
244,1354.45179509472,0.9895541,0.000540524
245,1354.4531840242723,0.9894427,0.00054068875
246,1354.4545729538252,0.98906684,0.00054034486
247,1354.4559618831452,0.9887336,0.000540249
248,1354.457350812697,0.9892175,0.0005404517
249,1354.4587397422495,0.989641,0.0005402407
250,1354.4601286715686,0.9888696,0.00054039096
251,1354.4615176011214,0.9887958,0.00054047845
252,1354.4629065306738,0.98929816,0.00054045406
253,1354.4642954599924,0.988867,0.0005404085
254,1354.4656843895452,0.98910445,0.00054033205
255,1354.4670733188652,0.98820484,0.00054016215
256,1354.468462248418,0.9897131,0.0005403419
257,1354.4698511777372,0.9888414,0.0005403569
258,1354.4712401072886,0.98968506,0.000540332
259,1354.4726290366089,0.9890713,0.00054061087
260,1354.474017966162,0.98979497,0.0005405102
261,1354.475406895481,0.9902372,0.0005406203
262,1354.4767958250334,0.9892061,0.00054040534
263,1354.4781847543525,0.9893722,0.00054054667
264,1354.4795736839053,0.98899883,0.00054031675
265,1354.4809626132253,0.99017656,0.00054063956
266,1354.4823515427768,0.98984355,0.0005404101
267,1354.4837404720963,0.9898623,0.0005402538
268,1354.4851294014163,0.9904519,0.0005410082
269,1354.4865183309691,0.9898265,0.00054063916
270,1354.4879072602882,0.9895831,0.00054040755
271,1354.4892961896069,0.989761,0.0005409329
272,1354.4906851191597,0.9915644,0.00054092036
273,1354.4920740484797,0.9908946,0.00054098264
274,1354.4934629777997,0.9921189,0.0005409488
275,1354.4948519071193,0.9912667,0.00054092926
276,1354.4962408366707,0.9931364,0.00054124976
277,1354.4976297659907,0.9956046,0.00054190605
278,1354.4990186953107,0.99656844,0.0005421764
279,1354.5004076246298,0.99780715,0.0005426714
280,1354.5017965539494,0.99946094,0.00054277206
281,1354.5031854835013,1.0000126,0.0005429387
282,1354.5045744128215,0.9995425,0.0005428272
283,1354.5059633421417,1.0002503,0.00054306025
284,1354.5073522714604,0.9993896,0.0005427415
285,1354.5087412007795,1.0001131,0.0005429235
286,1354.5101301300995,1.0000064,0.0005429779
287,1354.5115190594195,1.0003142,0.0005431217
288,1354.5129079887395,1.0000035,0.0005427268
289,1354.514296918058,0.99904054,0.0005426925
290,1354.5156858473777,0.99942565,0.00054289785
291,1354.5170747766977,0.9992061,0.0005428768
292,1354.5184637060167,0.9994576,0.0005428299
293,1354.5198526353363,0.99964136,0.0005427302
294,1354.5212415646554,0.9999502,0.0005428647
295,1354.5226304939754,0.998808,0.00054272223
296,1354.5240194232954,1.0004177,0.0005428846
297,1354.525408352615,1.0009478,0.0005433617
298,1354.526797281934,0.99947935,0.00054273516
299,1354.5281862112536,0.9994335,0.000543068
300,1354.5295751405736,1.0001519,0.0005429961
301,1354.5309640698936,1.0005758,0.00054287113
302,1354.5323529992122,1.0007877,0.00054316974
303,1354.5337419282987,0.99926066,0.0005427407
304,1354.535130857619,0.99998885,0.0005431028
305,1354.536519786938,1.0000445,0.000543046
306,1354.537908716258,1.0002764,0.0005431374
307,1354.5392976453447,1.0003432,0.00054283463
308,1354.5406865746638,0.99987984,0.00054267433
309,1354.5420755039838,0.99928856,0.0005426948
310,1354.5434644333034,0.9996476,0.0005427197
311,1354.5448533623905,1.0002732,0.0005429655
312,1354.5462422917096,0.9999879,0.00054287765
313,1354.5476312210292,0.99872315,0.000542643
314,1354.5490201501163,0.99923337,0.00054298004
315,1354.5504090794354,1.0002475,0.00054287666
316,1354.551798008755,0.99892545,0.000542651
317,1354.5531869378412,1.0001765,0.00054298335
318,1354.5545758671608,1.0000643,0.0005429503
319,1354.555964796248,0.99932384,0.0005427953
320,1354.557353725568,1.000682,0.0005429825
321,1354.558742654887,0.99992317,0.0005429055
322,1354.5601315839738,0.99969316,0.00054291333
323,1354.5615205132929,0.9993621,0.0005426909
324,1354.56290944238,1.0006301,0.00054293446
325,1354.5642983716996,0.99964416,0.0005428688
326,1354.565687300786,1.0003357,0.0005427806
327,1354.5670762301063,1.0000937,0.00054289924
328,1354.5684651591926,1.0003551,0.000542881
329,1354.5698540882797,1.0004174,0.0005428022
330,1354.5712430175993,0.9990812,0.00054278
331,1354.572631946685,1.0001892,0.00054304616
332,1354.574020876005,1.0001993,0.0005428036
333,1354.5754098050922,0.99947935,0.000542856
334,1354.5767987341785,0.9993059,0.0005430776
335,1354.578187663498,0.9989278,0.0005426293
336,1354.5795765925843,1.0003618,0.00054299185
337,1354.5809655216715,0.99917114,0.00054281554
338,1354.5823544509915,1.0001391,0.0005428912
339,1354.5837433800782,0.99961716,0.0005430377
340,1354.5851323091645,1.0004349,0.00054306415
341,1354.5865212382512,1.0001969,0.000543086
342,1354.5879101675712,0.9992448,0.00054277753
343,1354.5892990966584,1.000249,0.00054314855
344,1354.5906880257442,1.0002332,0.00054319104
345,1354.5920769548304,1.0003841,0.00054303603
346,1354.5934658839176,1.0003077,0.0005428937
347,1354.5948548132378,0.99969745,0.00054296694
348,1354.5962437423243,1.0005251,0.0005430817
349,1354.59763267141,0.99996567,0.00054288993
350,1354.5990216004973,1.0003659,0.0005430577
351,1354.6004105295845,1.0000833,0.00054294954
352,1354.6017994586716,1.0000831,0.0005430021
353,1354.6031883877583,0.9997579,0.00054305914
354,1354.6045773168441,1.0001023,0.0005427554
355,1354.6059662459313,0.9998609,0.0005427362
356,1354.6073551750185,0.99998003,0.00054293696
357,1354.6087441041043,1.0012349,0.00054323947
358,1354.6101330331906,1.0010058,0.00054296316
359,1354.6115219622777,0.99980384,0.00054304936
360,1354.612910891365,0.9999719,0.0005431386
361,1354.614299820452,1.0001292,0.00054283126
362,1354.6156887495379,0.99941015,0.0005428641
363,1354.6170776786246,1.0000948,0.0005430679
364,1354.6184666077118,0.99996686,0.0005429489
365,1354.619855536799,0.99971765,0.00054275163
366,1354.6212444658852,0.99903417,0.00054291746
367,1354.622633394971,0.9993421,0.00054286205
368,1354.6240223238253,0.9994647,0.00054282515
369,1354.6254112529127,0.9994142,0.0005430901
370,1354.6268001819992,0.99986595,0.0005428973
371,1354.628189111086,1.0004749,0.00054303283
372,1354.6295780401722,1.0004835,0.0005431179
373,1354.6309669690265,0.9998113,0.00054296467
374,1354.6323558981137,1.0003989,0.00054315897
375,1354.6337448272004,0.9993815,0.000542711
376,1354.6351337562867,1.0000509,0.0005429853
377,1354.6365226851406,1.0007235,0.0005434555
378,1354.6379116142277,0.99965405,0.0005429845
379,1354.639300543315,0.9995546,0.0005428754
380,1354.6406894721679,1.0001818,0.0005429066
381,1354.6420784012541,1.0001689,0.0005430913
382,1354.6434673303413,1.0000964,0.0005428171
383,1354.6448562591952,0.99952793,0.0005429146
384,1354.6462451882824,0.9994392,0.00054283644
385,1354.6476341173686,1.0007467,0.0005432866
386,1354.6490230462225,0.99975944,0.0005428044
387,1354.6504119753097,1.0007555,0.00054322445
388,1354.651800904163,0.99943763,0.000542786
389,1354.6531898332498,0.9995406,0.0005430001
390,1354.6545787621033,0.9997388,0.00054294796
391,1354.6559676911907,1.000685,0.00054328656
392,1354.6573566200452,1.0012945,0.00054328394
393,1354.6587455491315,1.0007071,0.0005430619
394,1354.6601344779854,0.9995446,0.00054292736
395,1354.6615234070716,1.0000215,0.0005430514
396,1354.6629123359255,0.9997441,0.000542872
397,1354.6643012647799,0.9992856,0.00054273056
398,1354.665690193867,0.99944204,0.0005428658
399,1354.6670791227205,0.9996487,0.0005429952
400,1354.6684680518072,0.99863297,0.0005429583
401,1354.6698569806606,0.99964714,0.0005430581
402,1354.671245909515,1.0006139,0.0005429122
403,1354.6726348386017,1.0006936,0.00054307265
404,1354.674023767455,0.99959654,0.00054305093
405,1354.6754126963094,0.99881977,0.0005426509
406,1354.6768016251633,1.0000517,0.000543029
407,1354.6781905542505,1.0005713,0.0005429268
408,1354.679579483104,1.0003648,0.00054333435
409,1354.6809684119569,0.9995708,0.00054296135
410,1354.6823573408112,1.0004008,0.0005429427
411,1354.6837462698984,1.0004961,0.0005429965
412,1354.6851351987523,0.9999563,0.0005429823
413,1354.6865241276057,0.99974006,0.00054292346
414,1354.6879130564596,1.0000591,0.00054320175
415,1354.689301985314,0.9997397,0.0005429972
416,1354.6906909141683,1.0008364,0.00054332195
417,1354.692079843254,1.0001969,0.00054299453
418,1354.693468772108,1.0001763,0.00054301356
419,1354.6948577009623,0.9995629,0.00054289633
420,1354.6962466298166,0.9997856,0.0005428775
421,1354.69763555867,1.0001651,0.00054314436
422,1354.699024487523,1.0005015,0.0005429837
423,1354.7004134163774,1.0007968,0.0005430442
424,1354.7018023452317,1.0001554,0.00054312183
425,1354.703191274086,1.0011439,0.00054305623
426,1354.70458020294,1.0010961,0.0005431509
427,1354.705969131793,0.99985987,0.0005428125
428,1354.7073580606473,0.99902374,0.0005429599
429,1354.7087469895016,0.9999143,0.0005433104
430,1354.710135918355,0.99960357,0.000542836
431,1354.711524847209,1.000486,0.00054283044
432,1354.7129137758295,1.0007921,0.00054332986
433,1354.7143027046839,1.0003294,0.0005432529
434,1354.7156916335382,0.99980736,0.00054297777
435,1354.7170805623912,0.99922794,0.00054297294
436,1354.718469491245,1.0004379,0.00054314773
437,1354.7198584200994,1.0009797,0.00054307305
438,1354.721247348721,1.0002155,0.0005429247
439,1354.7226362775752,1.0012256,0.0005432239
440,1354.7240252064282,1.0002688,0.00054299843
441,1354.725414135282,1.0007443,0.0005433176
442,1354.7268030641364,1.0003908,0.00054312684
443,1354.728191992757,1.0000072,0.0005430345
444,1354.729580921611,1.0001088,0.0005429252
445,1354.7309698504644,1.0007538,0.0005429651
446,1354.7323587790859,1.0001457,0.00054290064
447,1354.7337477079402,0.9998592,0.0005428026
448,1354.735136636794,0.99982244,0.0005429551
449,1354.7365255654147,1.000058,0.00054282206
450,1354.7379144942686,1.0002743,0.0005430815
451,1354.739303423123,1.0005372,0.0005432391
452,1354.7406923517444,1.0012251,0.0005431544
453,1354.7420812805979,1.0002602,0.00054348836
454,1354.743470209219,1.0004375,0.0005430666
455,1354.7448591380723,1.0008686,0.00054314855
456,1354.7462480666934,0.99950635,0.0005428874
457,1354.7476369955477,1.0002728,0.0005430421
458,1354.7490259244014,1.0002173,0.0005429901
459,1354.7504148530222,1.0009986,0.0005431296
460,1354.7518037818766,1.0004559,0.00054305774
461,1354.7531927104976,0.99984735,0.00054291985
462,1354.7545816391191,1.0010839,0.00054314843
463,1354.7559705679726,1.0011659,0.00054302736
464,1354.7573594965936,1.0001774,0.00054318766
465,1354.758748425448,0.99903035,0.00054280885
466,1354.7601373540685,1.0010507,0.0005432021
467,1354.7615262826896,0.99995077,0.00054331316
468,1354.762915211543,1.0002544,0.0005429509
469,1354.764304140164,1.0007179,0.0005430121
470,1354.7656930690184,1.0004,0.00054308405
471,1354.76708199764,0.9999787,0.0005429964
472,1354.7684709262605,0.9998196,0.00054276385
473,1354.7698598548816,1.0006075,0.0005431672
474,1354.771248783735,1.0004435,0.0005430312
475,1354.7726377123565,1.0004061,0.0005433691
476,1354.774026640978,1.0001525,0.00054291234
477,1354.775415569832,1.0006245,0.0005430419
478,1354.7768044984525,0.999531,0.00054283405
479,1354.7781934270736,1.0002725,0.000542974
480,1354.779582355695,1.0006417,0.00054307934
481,1354.7809712843161,0.9999422,0.00054323504
482,1354.7823602129363,1.0004212,0.0005429633
483,1354.7837491417906,0.9994154,0.0005429213
484,1354.7851380704121,0.99869823,0.0005426576
485,1354.7865269990336,1.0008731,0.000543319
486,1354.7879159276542,1.0004008,0.0005429775
487,1354.7893048562744,0.99996305,0.00054298766
488,1354.790693784896,1.0007591,0.00054305745
489,1354.7920827135174,1.0012034,0.00054316217
490,1354.7934716421385,1.0002624,0.00054307916
491,1354.794860570759,1.0003922,0.0005429628
492,1354.79624949938,0.9999297,0.0005430069
493,1354.7976384280016,1.0003852,0.0005432295
494,1354.7990273566231,1.0001485,0.0005428789
495,1354.8004162852433,0.9999491,0.0005429584
496,1354.8018052138639,1.000553,0.0005431293
497,1354.8031941424854,1.0006112,0.00054314
498,1354.804583071107,0.9996813,0.0005428741
499,1354.8059719997284,1.0003179,0.0005431726
500,1354.8073609283485,1.0004888,0.00054301583
501,1354.8087498569696,1.0000263,0.0005430545
502,1354.810138785591,0.999635,0.00054295384
503,1354.8115277142126,1.0001578,0.0005432328
504,1354.8129166426008,0.9994882,0.0005428542
505,1354.814305571221,0.9999976,0.00054296793
506,1354.8156944998425,1.0000391,0.0005429646
507,1354.817083428464,0.9998844,0.0005429676
508,1354.8184723570846,1.0001882,0.00054287695
509,1354.8198612857057,1.0001475,0.0005429326
510,1354.8212502140934,0.999929,0.0005429696
511,1354.822639142715,0.99950594,0.0005431246
512,1354.8240280713364,0.99933,0.0005430281
513,1354.8254169997238,0.9996016,0.0005429677
514,1354.8268059283448,1.0000876,0.00054320256
515,1354.8281948569663,0.9998657,0.00054272014
516,1354.8295837855878,0.99963427,0.00054315676
517,1354.8309727139765,1.0008966,0.00054331584
518,1354.8323616425967,0.9994335,0.00054288347
519,1354.8337505712173,0.9997035,0.00054303044
520,1354.835139499606,0.99990857,0.0005430947
521,1354.836528428227,0.99960023,0.00054296886
522,1354.8379173566157,0.99967843,0.00054294954
523,1354.8393062852363,0.9991359,0.0005428389
524,1354.8406952136245,1.0006562,0.0005430066
525,1354.842084142246,0.9998706,0.0005430871
526,1354.843473070867,1.0001005,0.00054308836
527,1354.8448619992548,1.0007286,0.0005430913
528,1354.8462509278759,0.99949104,0.00054287974
529,1354.8476398562645,0.9996736,0.00054278667
530,1354.849028784886,1.0009135,0.0005433222
531,1354.8504177132738,0.99991155,0.0005428693
532,1354.851806641662,1.0000436,0.000542852
533,1354.8531955702827,0.99970996,0.00054297433
534,1354.8545844986709,1.0005392,0.00054302317
535,1354.8559734272924,1.0006338,0.00054307666
536,1354.8573623556802,0.99972016,0.0005430453
537,1354.8587512843012,0.99952376,0.0005429853
538,1354.8601402126899,1.0006377,0.0005430133
539,1354.8615291410777,1.0007436,0.0005431094
540,1354.8629180696992,1.0002553,0.000542907
541,1354.8643069980874,1.0006905,0.0005431647
542,1354.8656959264752,0.9994851,0.00054305565
543,1354.8670848548638,0.9996587,0.00054282934
544,1354.868473783485,0.9998477,0.00054328534
545,1354.8698627118736,1.00015,0.0005429933
546,1354.8712516402618,1.0004145,0.0005431795
547,1354.872640568882,1.0003673,0.00054301316
548,1354.8740294972706,1.0007014,0.00054312183
549,1354.8754184256593,0.99971884,0.0005429072
550,1354.876807354047,1.0007421,0.00054324034
551,1354.8781962824353,1.0001208,0.0005431129
552,1354.879585210823,1.0006981,0.0005431501
553,1354.8809741394446,1.0004315,0.00054343673
554,1354.8823630678332,1.0000468,0.00054300524
555,1354.8837519962215,0.99956244,0.0005430002
556,1354.8851409246092,1.0000273,0.0005431064
557,1354.8865298529975,0.99930966,0.00054300594
558,1354.8879187813861,1.0005147,0.00054298056
559,1354.889307709774,0.9990064,0.00054304674
560,1354.8906966381612,1.0002731,0.00054301304
561,1354.89208556655,0.99948466,0.000542932
562,1354.8934744949386,0.99971086,0.00054304075
563,1354.8948634233273,0.9994262,0.00054280896
564,1354.8962523517155,0.9999237,0.00054304616
565,1354.8976412801028,0.99965185,0.00054285105
566,1354.8990302084915,0.9993415,0.00054273737
567,1354.9004191368801,0.9997505,0.0005430325
568,1354.9018080652688,0.999803,0.00054296997
569,1354.903196993657,0.999356,0.00054283644
570,1354.9045859220444,0.9990224,0.0005430107
571,1354.905974850433,0.99953496,0.00054286316
572,1354.9073637788217,0.99941796,0.0005429031
573,1354.908752707209,1.0000495,0.0005430402
574,1354.9101416355968,0.99914247,0.00054290274
575,1354.9115305637526,0.9999631,0.0005429233
576,1354.9129194921413,1.0003078,0.00054288504
577,1354.91430842053,1.0001584,0.00054314785
578,1354.9156973489173,0.9994539,0.0005430418
579,1354.9170862773055,0.99949235,0.00054317474
580,1354.9184752054614,0.998842,0.0005431391
581,1354.91986413385,0.9992567,0.0005430736
582,1354.9212530622378,0.99941474,0.0005428932
583,1354.9226419906252,0.9992909,0.00054283754
584,1354.924030918781,0.99987257,0.00054330815
585,1354.9254198471697,1.0004777,0.00054314826
586,1354.926808775558,1.0006301,0.00054316944
587,1354.9281977039457,0.9998895,0.00054287136
588,1354.929586632101,0.99897796,0.00054298766
589,1354.9309755604897,0.9983277,0.000543019
590,1354.9323644886456,0.99976456,0.0005430866
